"נעים להכיר, מוֹרָן תְּסַדֵּר 
פתחתי גוגל שיטס מתעדכן לתועלת הציבור עם הטבות מתעדכנות. מאגר ההטבות נבנה לטובת הקהילה. הכי נח לפתוח מהדסקטופ (הוספנו גם רוסית!)
---> איך עובדים עם הקובץ כך שזה יהיה הכי יעיל עבורך?                                                                                                                                                                                                                                                                                                                      
181,"""נכי צה""""ל""",קבלת קהל,מוקד חירום ,משרד הביטחון- אגף השיקום ,https://shikum.mod.gov.il/updates/4113?gad_source=5&gad_campaignid=22691146260&gclid=EAIaIQobChMI-fKSpqCCjgMV8kL2CB3QuxztEAEYASAAEgLg7vD_BwE#1,18/06/2025,"שירות לקוחות וקבלת קהל- לתשומת לבך- בשל המצב, אנחנו ניתן תיעדוף במענה לפניות בנושא השירות הרפואי והטיפול הנפשי.
החל מיום ראשון 15.6.2025 יחולו שינויים במערך שירות הלקוחות של אגף השיקום בהתאם למצב. אנו נמשיך לפעול כדי לתת לכם מענה גם בתקופה זו.

איך ניתן לקבל שירות?
האזור האישי – ניתן להמשיך לפנות ולקבל מענה באזור האישי. לחצו פה https://myshikum.mod.gov.il/universalRequest
שירות טלפוני – מוקד השירות הטלפוני 8150* ימשיך לתת שירות בשעות הפעילות הרגילות בימים ראשון עד חמישי, מ-8:00 עד 18:00
קבלת קהל - החל מיום ראשון (15.6) תתקיים קבלת קהל טלפונית בלבד. ניתן להזמין תור לקבלת שירות טלפוני מהמחוז שלך. אם קבעת תור לביקור פיזי במחוז, אנו ניצור איתך קשר טלפוני במקום.
פצועי חרבות ברזל שיש להם אשת קשר אישית יכולים להמשיך לפנות לאשת הקשר כרגיל.",,,,,,,,,,,,,,,,,,
182,"""נכי צה""""ל""",מידע ,ביטול צו מילואים בשל מצב נפשי,משרד הביטחון- אגף השיקום ,https://shikum.mod.gov.il/updates/4113?gad_source=5&gad_campaignid=22691146260&gclid=EAIaIQobChMI-fKSpqCCjgMV8kL2CB3QuxztEAEYASAAEgLg7vD_BwE#1,18/06/2025,"כי צה""ל ופצועים המתמודדים עם מצב נפשי שקיבלו צו חירום למילואים ומבקשים לבטל אותו, מוזמנים ליצור קשר עם מוקד 'קשר עד' של מערך הנפגעים בצה""ל שמספרו 1111 (שלוחה 6)",,,,,,,,,,,,,,,,,,
183,"""נכי צה""""ל""",מידע ,ועדות ,משרד הביטחון- אגף השיקום ,https://shikum.mod.gov.il/updates/4113?gad_source=5&gad_campaignid=22691146260&gclid=EAIaIQobChMI-fKSpqCCjgMV8kL2CB3QuxztEAEYASAAEgLg7vD_BwE#1,18/06/2025,"ביטול הוועדות הרפואיות
החל מיום ראשון 15.6.2025 לא יתקיימו ועדות רפואיות במחוזות אגף השיקום ובבתי החולים השיקומיים תל השומר ולוינשטיין. 
לתשומת ליבך, לא יתקיימו ועדות פיזיות, ועדות בשיחת וידאו או ועדות ללא נוכחות. 
אנחנו נעדכן בהמשך, בהתאם להערכות המצב, על חידוש הוועדות הרפואיות ונדאג לתאם מועדים חדשים למי שהוועדה הרפואית שלו בוטלה. 
לתשומת ליבך
אם נקבעו לך אחוזי נכות לתקופה זמנית שתסתיים בקרוב (לפני שתתקיים ועדה רפואית), אנו נאריך לך את תוקף אחוזי הנכות עד לקיום הוועדה.                                                                                                                                                                                                               ועדות צוות רב מקצועי (צר""מ): אנו ניצור קשר באופן אישי במהלך השבוע עם המוזמנים לוועדות צוות רב מקצועי (צר""מ) בתחומי רכב, ליווי וכושר עבודה כדי לעדכן על מצב הוועדה שלהם.",,,,,,,,,,,,,,,,,,
184,"""נכי צה""""ל""",מידע ,תשלום קצבאות ,משרד הביטחון- אגף השיקום ,https://shikum.mod.gov.il/updates/4113?gad_source=5&gad_campaignid=22691146260&gclid=EAIaIQobChMI-fKSpqCCjgMV8kL2CB3QuxztEAEYASAAEgLg7vD_BwE#1,18/06/2025,"הארכת תשלום תגמולי מחייה
אנחנו מאריכים באופן אוטומטית את תגמולי המחייה למי שהתשלום מסתיים להם. התשלומים שיוארכו הם:
תגמול ימי מחלה (תט""ר)
תגמול אובדן כושר עבודה (נצרך ותג""מ)
תגמול אובדן כושר חלקי
התשלום מוארך כרגע למשך 3 חודשים נוספים באופן אוטומטי, אם תהיה הארכה אוטומטית נוספת בהתאם למצב אנחנו נעדכן על כך. אין צורך לפנות כדי להמשיך את התשלום. (שימו לב זה עודכן באתר ב-18/06/2025, יש לבדוק לקראת ספטמבר שזה עדיין מעודכן)",,,,,,,,,,,,,,,,,,
185,"""נכי צה""""ל""",מידע ,מידע לשוהים בבית מלון (הבראה או חמי מרפא),משרד הביטחון- אגף השיקום ,https://shikum.mod.gov.il/updates/4113?gad_source=5&gad_campaignid=22691146260&gclid=EAIaIQobChMI-fKSpqCCjgMV8kL2CB3QuxztEAEYASAAEgLg7vD_BwE#1,18/06/2025,"מידע לשוהים בבתי מלון (הבראה או חמי מרפא)- ריכזנו את המידע החשוב בשלב זה הנוגע להבראה או חמי מרפא:

* מי ששוהה כעת בבית מלון – אם בית המלון מפנה את השוהים בו או אם ברצונך לחזור הביתה, ימי הזכאות שנותרו יישמרו עבורך. יש לעדכן את בית המלון וחברת התיירות על כך.
* מי שיש לו הזמנה לבית מלון לשבוע הקרוב (15.6 עד 21.6) – חברות התיירות אשת טורס והשטיח המעופף יצרו איתך קשר בתחילת השבוע כדי לעדכן על השינויים וביטול השהייה והטיפולים במידת הצורך. ימי הזכאות יישמרו עבורך וניתן יהיה לנצל אותם בהמשך השנה.
* למידע נוסף ניתן לפנות לחברות התיירות במייל בלבד: השטיח המעופף כתובת מייל לפניות: Flying-shikum@flying.co.il,    אשת טורס
 כתובת מייל לפניות: shikum4u@eshet-tours.co.il 
לתשומת ליבך
בעקבות מבצע 'עם כלביא' נדחה מועד פתיחת ההזמנות של הבראה או חמי מרפא למחצית השנייה של שנת הזכאות 2025 (שהייתה אמורה להיפתח ביום שני 23.6.2025). העדכון על המועד החדש יפורס (זה נכון ל-18/06/25)

",,,,,,,,,,,,,,,,,,
186,,,"טיפול רפואי בחו""ל",משרד הביטחון- אגף השיקום ,https://shikum.mod.gov.il/updates/4113?gad_source=5&gad_campaignid=22691146260&gclid=EAIaIQobChMI-fKSpqCCjgMV8kL2CB3QuxztEAEYASAAEgLg7vD_BwE#1,18/06/2025,"קבלת טיפול רפואי לשוהים בחו""ל- שימו לב שזה בנוסף על ביטוח הבריאות אם מקבלים דרכם החזר (זה בנוסף על ביטוח הבריאות שלכם, יש לודא עם החברה המבטחת , הפרטים בטבלה הזו בשורות קודמות)
מי שזכאים לטיפול רפואי מאגף השיקום ונמצאים בחו""ל בלי יכולת להגיע בחזרה לישראל, יכולים לקבל החזר עבור טיפול רפואי שבוצע בחו""ל. ההחזר יינתן רק עבור טיפולם שקשורים בפגיעה שהוכרה או בפגיעה שהוגשה עבורה בקשה להכרה (למי שטרם עבר ועדה רפואית).

איך מקבלים החזר?
ניתן לפנות עצמאית לרופא מקומי כדי לקבל חוות דעת רפואית ולקבל את הטיפול.
עם החזרה לישראל יש להגיש את המסמכים האלה כדי לקבל החזר כספי:
חוות דעת רפואית
חשבונית על שם הזכאי 
למידע על קבלת טיפול רפואי בחו""ל https://shikum.mod.gov.il/medical/abroad",,,,,,,,,,,,,,,,,,
187,"""תקועים בחו""""ל"", ""נכי צה""""ל""",מידע ,תרופות מרשם ,משרד הביטחון- אגף השיקום ,https://shikum.mod.gov.il/updates/4113?gad_source=5&gad_campaignid=22691146260&gclid=EAIaIQobChMI-fKSpqCCjgMV8kL2CB3QuxztEAEYASAAEgLg7vD_BwE#1,18/06/2025,"קבלת מרשם לתרופות שדורשות מרשם ידני- לתשומת לבכם בשורות קודמות פירטתי על חלק מביטוחי הנסיעות שכן מאפשרים החזר על תרופות מרשם עד 100 דולר, בדקו לפי שם החברה שאתם מבוטחים בה והאם ניתן גם וגם (גם דרך חברת הביטוח וגם דרך משרד הביטחון)
כדי לקבל מרשם לרכישת תרופות נרקוטיות או תרופות אחרות המחייבות הפקה ידנית של מרשם רופא, יש לפעול בהתאם לשלבים האלה:

הוצאת כרטיס תרופות אישי – יש להיכנס לאזור האישי של אגף השיקום ולהוריד דוח ניפוק תרופות מעודכן.
פנייה לרופא בקופת החולים – יש לפנות עם הדוח לרופא המטפל בקופת החולים ולבקש מרשם ידני.
רכישת התרופה – הרכישה תתבצע עצמאית בבית המרקחת.
החזר כספי – יש לפנות באזור האישי לקבלת החזר כספי על הרכישה ולצרף חשבונית הכוללת את שמך, שם התרופה ותאריך הרכישה.
יש לרכוש רק תרופות שמופיעות בכרטיס התרופות האישי ולאחר קבלת אישור מתאים.",,,,,,,,,,,,,,,,,,
188,"עצמאים/ות, מעסיקים, נפגע עסק 💼",עבודה במלחמה,מידע מרוכז על הטבות לעסקים בתקופת מלחמה,מערך הדיגיטל הלאומי,https://www.gov.il/apps/digital/business-benefits?fbclid=IwY2xjawLDwKVleHRuA2FlbQIxMABicmlkETFXaFVkczN2N1JCUE12eGh2AR4YhA2pFUEF_A7J2SECVxmSjblzbbvOtPqjpXQ4IB9XtJKQfZTmxSOLAv2BYg_aem_Jnqp1wiNTTqsnqXJOry0GA,20/06/2025,"ריכזנו כאן מידע על הטבות של המדינה לבעלי ובעלות עסקים, עם תשומת לב מיוחדת לעסקים שנפגעו עקב המצב הביטחוני.   כדי להציג רשימת הטבות מותאמת לעסק שלך נבקש ממך לענות על כמה שאלות לגביו. בכל הטבה שתופיע ברשימה יהיו מידע קצר וקישורים להגשת הבקשה.  צריך  למלא שאלון קצר, השימוש באתר לא מצריך הזדהות, כך שהפרטיות נשמרת.  שימו לב זה בנוסף לשאלון כיוונים https://www.kivunimrights.com/

 ",,,,,,,,,,,,,,,,,,
189,"אנשים פרטיים, הולכים על ארבע",מידע ,"חיסונים לכלבים, חתולים ועוד.",מערך הדיגיטל הלאומי,https://www.facebook.com/share/r/1E8bHKbS2E/,08/06/2025,"משרד החקלאות מזכיר- גם בתקופה הזו- לבדוק שאכן החברים על אבע מחוסנים, זה אמור להיות מעודכן גם באיזור הממשלתי https://my.gov.il/landing/?fbclid=IwY2xjawLDwVVleHRuA2FlbQIxMABicmlkETFXaFVkczN2N1JCUE12eGh2AR6MX0ohIMUgnQzb8eW91ujdfpyyBQxNFOfJaRzj5kyu7KLdsWGaG_L7qOT26w_aem_UBKqwFaxVStgbGWjqwq_lg
אתם דואגים לחבר הכי טוב של האדם ואנחנו דואגים לכם🐾
באזור האישי הממשלתי תמצאו את כל המידע על חיסוני הכלב שלכם וכמובן תקבלו על זה תזכורת- כדי שתמיד תדעו מתי הגיע הזמן לדאוג לו❤️🐶
",,,,,,,,,,,,,,,,,,
190,אנשים פרטיים,חינמי,מפגשים בזום ,מערך הדיגיטל הלאומי וקמפוס IL,https://www.facebook.com/share/p/1F7jiakjm2/,04/06/2025,"אם יש לכם/ן ראש לזה, מערך הדיגיטל בשיתוף קמפוס איי אל מציעים קורס של סטוריטלינג, אם כבר בממ""ד אז שייצא מזה משהו נוס. לינק לקורס החינמי .
[https://campus.gov.il/course/laborgov_career_story_he/                                                                                                                                                                                                                                                                                                                                                                      אם אתם רוצים ללמוד איך לשכנע, להשפיע ולהוביל – אתם צריכים לדעת איך לספר את הסיפור שלכם.
בקורס החינמי ""סטוריטלינג – כוחו של סיפור בעולם העבודה"" של משרד העבודה בקמפוס IL, תלמדו איך להפוך מסר רגיל לסיפור שכולם רוצים להקשיב לו.
אז אם אתם:
🔹מחפשים עבודה
 🔹 בונים מותג אישי או עסק עצמאי
 🔹 אנשי מכירות או יזמים שמציגים רעיון חדש
 🔹 נדרשים לשכנע קהל או הנהלה
הקורס הזה בשבילכם.
 הסיפור שלכם מחכה להישמע 🎙️      ",,,,,,,,,,,,,,,,,,
191,"עצמאים/ות, אנשים פרטיים",מידע ,הארכת תעודת זהות ביומטרית ,רשות האוכלוסין וההגירה,https://www.facebook.com/photo/?fbid=1113809594110914&set=a.317732427051972,18/06/2025," הודעה לעיתונות– רשות האוכלוסין וההגירה ומערך הדיגיטל הלאומי

ממשיכים להתקדם- גם מהספה בבית 🖥️📷 
רשות האוכלוסין וההגירה, בשיתוף עם מערך הדיגיטל הלאומי, ממשיכים להנגיש עבורכם שירות חדשני שנועד לפשט את התהליך- הגשת בקשה לחידוש תעודת הזהות הביומטרית, בלחיצת כפתור מהבית. 

כחלק מהרחבת השירותים הדיגיטליים, אנו מזכירים כי ניתן להגיש את הבקשה לחידוש תעודת הזהות הביומטרית מראש- בקלות ובנוחות, באמצעות הנייד או המחשב, ולחסוך זמן יקר בלשכה.

השירות מאפשר לשלוח תמונת פספורט ועדכון פרטים אישיים בצורה מאובטחת, כחלק מהליך הנפקת תעודת הזהות. כך תוכלו לקצר תהליכים וליהנות מהשירות גם בשעות שנוחות לכם- מכל מקום.
לפרטים נוספים ולהגשת בקשה:
https://www.gov.il/he/service/application-for-biometric-docs",,,,,,,,,,,,,,,,,,
192,"אנשים פרטיים, הגיל השלישי, מעסיקים, עצמאים/ות",מידע ,עובדים זרים ,רשות האוכלוסין וההגירה,https://www.facebook.com/photo/?fbid=1114579584033915&set=a.317732430385305,18/06/2025,"המשרד נותן מענה בתחומי הפעילות החיוניים הבאים: תעודת זהות, דרכון ותעודות, הנגשת מידע לעובדים הזרים בשפות השונות, הנגשת מידע למעסיקים של עובדים זרים, הארכת אשרות לזרים באופן אוטומטי, שירותים ייעודים למפוים, חייליפ  ופצועים, היערכות בעמדות ביקורות הגבולות בכלל המעברים .מוזמנים לעקוב אחרי העדכונים שלנו:
טלגרם https://t.me/pibaIsrael
וואטסאפ https://go.gov.il/84bur",,,,,,,,,,,,,,,,,,
193,"אנשים פרטיים, עצמאים/ות, הגיל השלישי",קבלת קהל,,רשות האוכלוסין וההגירה,https://www.gov.il/he/collectors/news/?officeId=95b283ad-fc02-40e6-ac6f-8986acac6b86&UnitId=&TopicId=72151c38-78ed-43c7-a425-001103176453&SubTopicId=&TargetAudienceId=&subTargetAudienceId=,20/06/2025,"אין כרגע קבלת קהל אלא אם זה מפורסם פה בעמוד, שימו לב- יתכן וחלק מהסניפים עובדים וזה עדיין לא מעודכן.. https://www.gov.il/he/collectors/news/?officeId=95b283ad-fc02-40e6-ac6f-8986acac6b86&UnitId=&TopicId=72151c38-78ed-43c7-a425-001103176453&SubTopicId=&TargetAudienceId=&subTargetAudienceId=",,,,,,,,,,,,,,,,,,
194,"""נכי צה""""ל""",תלונות,תלונות לטובת שיפור הרוגלציה ועל הדרך גם של הבירוקרטיות.,"רשות האסדרה- משרד רוה""מ",https://survey.gov.il/he/aboutasdara,20/06/2025,"מכירים רגולציה שמשפיעה על יוקר המחיה? שתפו אותנו. אזרחים, עסקים, עמותות וארגונים- רשות האסדרה מזמינה אתכם לשלוח סוגיות לטיפול ברגולציה,אנחנו רוצים לשמוע מה מפריע ומקשה עליכם/ן.                                                                                                                           רוצה לעזור לנו לשפר את הרגולציה בישראל? ספר/י לנו מה מקשה עלייך!

מי אנחנו ומה אנחנו מחפשים?
רשות האסדרה במשרד ראש הממשלה פועלת כדי לשפר את הרגולציה (הכללים והחוקים) בישראל ולהקל על הנטל שהיא יוצרת. נתקלת בבעיה שקשורה לרגולציה? יש לך הצעה איך לייעל תהליכים או להפחית בירוקרטיה מיותרת? אנחנו רוצים לשמוע ממך!

מה זו בעצם רגולציה (או ""אסדרה"")?
בפשטות, רגולציה היא אוסף הכללים שהממשלה קובעת ואוכפת. כללים אלה יכולים להיות חוקים, תקנות, תנאים לקבלת רישיון, נהלים ממשלתיים ועוד.

אילו פניות יעזרו לנו? מה אנחנו מחפשים?
אנחנו מחפשים דרישות יקרות, מסובכות או מכבידות מדי, הוראות לא הגיוניות או לא מעודכנות, כללים סותרים בין גופים ממשלתיים שונים, חוסר בהירות לגבי מה שצריך לעשות כדי לעמוד בדרישות, מקרים שבהם חוסר ברגולציה (או רגולציה לא מספקת) יוצר סיכון לציבור.

חשוב לדעת: באילו נושאים אנחנו לא מטפלים?
לתשומת ליבך, ישנם נושאים שאינם בתחום הסמכות והטיפול של רשות האסדרה. לכן, לא נוכל לסייע בנושאים כמו: מיסים ואגרות; מכרזים ממשלתיים; הוראות פנימיות המופנות בעיקרן למגזר הציבורי עצמו; נושאי בנקאות וניירות ערך.                                                                              לינק לפניה ישירה https://survey.gov.il/he/aboutasdara",,,,,,,,,,,,,,,,,,
195,"מעסיקים, עצמאים/ות, עובדים",מידע ,זכויות,משרד העבודה,https://www.gov.il/he/pages/essential-factory,15/06/2025,"אם אתם רוצים לדעת אם אתם נחשבים עובדים חיונים או עובדים חיונים אז היכנסו ללינק הזה-  למפעלים חיוניים https://data.labor.gov.il/SearchFactory.aspx                                                                                                                                                                                                 יש גם הרבה מיעד בעמוד שאלות ותשובות של משרד העבודה פה https://www.gov.il/he/pages/emergency-state-faq                                                                                                                                                                                                                                                                           מעסיקים שימו לב- נכון ל-15/06/2025 מפעלים העונים להגדרה ""משק חיוני"" אינם נדרשים להגיש בקשה על היותם מפעל חיוני
זאת הוחלט לאחר היוועצות אנשי משרד העבודה עם ראש רשות החירום הלאומית (רח״ל), מר איתן יצחק.  לינק למקור https://www.gov.il/he/pages/essential-factory",,,,,,,,,,,,,,,,,,
196,"אנשים פרטיים, עצמאים/ות",מידע ,הערות הציבור בנושא הפעלת עגורן צריח באמצעות שליטה מרחוק ,משרד העבודה,https://www.gov.il/he/pages/operating-tower-crane-remote?fbclid=IwY2xjawLDyN9leHRuA2FlbQIxMABicmlkETFXaFVkczN2N1JCUE12eGh2AR4DJei8_OOoq1-AZn2AWHwHo3lI-eM8gJrtkJA0BmhzB_qFyOAmNt8Ish2-uA_aem_-BS7Sw0GK-8hn1wZtPx9bA,20/06/2025,"לאור מצב החירום המיוחד במסגרת מבצע ""עם כלביא"", ודרישת שר העבודה מפיקוד העורף לאסור על הפעלת עגורנים מתוך הקבינה כדי לשמור על חיי אדם בעת התרעה, קיימנו דיון מקצועי בנושא על מנת לקדם הפעלה מרחוק של עגורנים ובכך לשמור על רציפות הפעילות בענף הבניה לפני הנחיות פקע""ר. 
אנו מזמינים את הציבור ובעלי העניין להתייחס להצעה ולענות על מספר שאלות מרכזיות: מהם הסיכונים הנוספים שראוי לטפל בהם? מהי מידת הצורך בהדרכה ייעודית? מי אמור לשאת באחריות הישירה להפעלה? כל המידע זמין לעיון הציבור באתר >  https://www.gov.il/he/pages/operating-tower-crane-remote
התייחסויות ניתן לשלוח עד יום ראשון, 22.6.2025 בשעה 00:00, לכתובת: 📧 Shituf.regulation@labor.gov.il
ביחד נשמור על בטיחות העובדים ונחזק את עמידות המשק 💪🏗️                                                                                                                                                                                                                                                                                                                                                                  לינק למקור https://www.facebook.com/photo/?fbid=742838448277268&set=a.126710346556751",,,,,,,,,,,,,,,,,,
197,בני נוער,עבודה במלחמה,עבודה בני נוער,משרד העבודה,https://www.gov.il/he/pages/youth-rights?fbclid=IwY2xjawLDyWpleHRuA2FlbQIxMABicmlkETFXaFVkczN2N1JCUE12eGh2AR6qd4jCX03SRRp1TTeBU33PIwNm1fAWTv4lXoCV1ViWBAdTgJrqrBdCThtI6A_aem_4S0B0tLSUuou9t-Si5yRog,19/06/2025,"החופש הגדול כבר כמעט כאן, ורבים מבני הנוער יוצאים לשוק העבודה.
רגע לפני, כדאי לדעת מה מותר, מה אסור ומה מגיע לנוער על פי חוק.
נדגיש, כי לאור מצב החירום, והעובדה שלא מתקיימים לימודים בתקופה זו, בהתאם למדיניות המשרד ניתן להעסיק נוער מגילאי 16-18 גם בשעות הבוקר בימים בהם לא מתקיימים לימודים- לא למותר לציין, כי ככל שיש למידה בזום הם מחויבים ללמידה.
 אז מה חשוב לדעת?
• באילו גילאים מותר לעבוד • מהן שעות העבודה המותרות • מה לגבי עבודה בלילה? • האם מותר “לנסות” אתכם בלי לשלם? (רמז: לא!) • מה סכום שכר המינימום לנוער ב-2025 • מתי חובה לדאוג להסעה • אילו עבודות אסורות לנוער • ואיך מתלוננים – גם באופן אנונימי
מינהל הסדרה ואכיפת חוקי עבודה במשרד העבודה ריכז לכם את כל המידע במקום אחד >>> https://www.gov.il/he/pages/youth-rights                                                                                                                                                                                                                  בני נוער - דעו את זכויותיכם! אם המעסיק לא משלם לכם כפי המגיע לכם, דרשו את זכויותיכם ממנו או פנו אלינו בחשד להפרות חוקי עבודה. ניתן להתלונן גם באופן אנונימי, וזאת בטופס מקוון באתר משרד העבודה
ובדואר אלקטרוני: report.achifa@labor.gov.il.",,,,,,,,,,,,,,,,,,
198,"אנשים פרטיים, מעסיקים, עובדים, עצמאים/ות, ""תקועים בחו""""ל""",עבודה במלחמה,מוקד חירום ,משרד העבודה,https://www.gov.il/he/pages/emergency-ccenter,19/06/2025,"מוקד טלפוני לעובדים ומעסיקים בנושא זכויות עובדים בשעת חירום 3080* או להעזר בצ'אט בוט >
https://employeerightslaborrelations.labor.gov.il/
המוקד פעיל בימים א'-ה' בין השעות 16:00-08:30. לתשומת לבכם, ניתן גם להשתמש בשירות שיחה חוזרת. לחצו פה https://survey.gov.il/he/mokedherumcallback    השאירו פרטיכם ונציג יחזור אליכם בהקדם (עד שני  ימי עבודה).                                                                 מה חשוב לדעת?
✔️ המוקד נותן מידע כללי – לא ייעוץ משפטי.
✔️ מיועד לשאלות על זכויות עובדים ויחסי עבודה במצב חירום בלבד.
אם העסק שלכם לא מופיע כמשק חיוני, בדקו את הסיווג דרך הרשות הרלוונטית לענף שלכם. כל הרשויות והקישורים זמינים באתר משרד העבודה.
ואם פנייתכם היא בנושא אחר?  נשמח לסייע בערוצים המתאימים באתר.
שנדע ימים טובים יותר, לכולם. אנו כאן בשבילכם.",,,,,,,,,,,,,,,,,,
199,"עובדים, מעסיקים, עצמאים/ות, אנשים פרטיים",עבודה במלחמה,זכויות,משרד העבודה,https://www.facebook.com/share/v/1AZq1uNfBB/,18/06/2025,"אתם שואלים, אנחנו עונים גם בזמני חירום- עם כלביא
שאלה: מהן הזכויות שלי בתור עובד שמקום עבודתו סגור עקב מצב החירום שנוצר? האם אני עדיין מקבל שכר? או רשאי לעבוד מהבית?
תשובה:  נתחיל עם הזכות לשכר-  עד כה לא נקבעה הזכות לשכר בשל היעדרות עקב הנחיות פיקוד העורף, אך, אם נתבסס על מערכות חירום קודמות, קביעת הפיצוי, תנאיו וגובהו תבחן בדיעבד.
*מעסיק יכול להוציא עובד לחופשה שנתית עד 7 ימים רצופים ללא התראה מראש ככל שקיימת יתרת ימי חופשה ברשות העובד. לחופשה ארוכה יותר, על המעסיק להודיע לעובד שבועיים מראש.
לגבי זכאותך לעבודה מרחוק - המעסיק יכול לבחור לפי שיקול דעתו וצרכי מקום העבודה לאשר או לא לאשר את עבודתך מרחוק. אך לגבי עובד שנעדר מהעבודה לצורך השגחה על ילדו עקב סגירת המוסד החינוכי לפי הוראות פיקוד העורף או עובד שנמנע ממנו לבצע עבודה מרחוק בשל הוראות פיקוד העורף, הינו רשאי לא לבצע את העבודה. אם כי מומלץ להיענות בחיוב לאפשרות של עבודה מרחוק על מנת להמשיך לקבל שכר, שכן כאמור טרם הוסדרה זכאות לשכר בגין ימי היעדרות בשל מצב החירום. למידע נוסף בנוגע לזכויות עובדים במצבי חירום מוזמנים להיכנס לאתר > https://www.gov.il/he/pages/emergency-state-faq
לפנות למוקד שלנו 3080* או להעזר בצ'אט בוט >
https://employeerightslaborrelations.labor.gov.il/   אפשר גם לצפות בריאיון עם מנכ""ל משרד העבודה ישראל אוזן https://www.gov.il/he/pages/uzan-13
יש לכם שאלות על זכויות עובדים? צפו בוובינר שקיימנו עם עו״ד רבקה ורבנר, הממונה הראשית על יחסי עבודה במשרד העבודה, בו דיברנו על כל מה שחשוב לדעת לגבי זכויות עובדים, במיוחד בתקופות מורכבות. לצפיה לחצו פה https://www.facebook.com/share/v/1AZq1uNfBB/",,,,,,,,,,,,,,,,,,
200,"אנשים פרטיים, עובדים",מידע ,הנדסאים וטכנאים ,משרד העבודה,https://www.gov.il/he/pages/am-kelavie-msg,15/06/2025,"נכון לתאריך 15.06.25 ועד להודעה חדשה, אנו מבקשים לעדכן כי פעילות המחלקה לרישום הנדסאים וטכנאים מוסמכים מתקיימת כסדרה. 

צוות המוקד זמין עבורכם בטלפון 074-7696662 ובדואר אלקטרוני Practical.Engineer@labor.gov.il לכל שאלה, פנייה או סיוע. יחד עם זאת, ובהתאם להנחיות פיקוד העורף, בשלב זה לא יינתן שירות קבלת קהל וכן לא יתקיימו ועדות. 

אנו מודים לכם על ההבנה ומאחלים לכולנו ימים שקטים ובטוחים.",,,,,,,,,,,,,,,,,,
201,"מעסיקים, עצמאים/ות, עובדים, אנשים פרטיים",עבודה במלחמה,אסדרת עיסוקים- אכיפה וחקירות ,משרד העבודה- אכיפה וחקירות ,https://www.gov.il/he/pages/enforcement-activity,17/06/2025,"בהתאם להנחיות פיקוד העורף, יחידת האכיפה והחקירות באגף בכיר אסדרת עיסוקים פועלת במתכונת מותאמת.

היחידה ממשיכה בפעילותה השוטפת באופן רציף, אך בשלב זה לא יתקיימו בירורים פרונטאליים. עם קבלת אישור רלוונטי מפיקוד העורף, יחודשו הבירורים הפרונטאליים ויעודכנו מועדים בהתאם.

הציבור מוזמן להמשיך ולפנות אל היחידה באמצעים המקוונים הבאים:

הגשת תלונה מקוונת באתר היחידה https://www.gov.il/he/service/complaint-registered-dealers
דוא""ל לפניות הציבור- הקישור למייל לא עובד באתר
מוקד טלפוני ליצירת קשר עם היחידה: 073-2088623
אנו מודים לכם על הסבלנות ומזכירים כי ניתן לקבל שירות באמצעות הערוצים המקוונים הנ""ל.",,,,,,,,,,,,,,,,,,
202,"עובדים, מעסיקים, אנשים פרטיים, עצמאים/ות",עבודה במלחמה,תלונות ,משרד הכלכלה והתעשייה,https://www.facebook.com/share/r/1664BykWGU/,19/06/2025,"לכם יש שאלות, לנו יש תשובות!  מה הזכויות בתור עובדים בתקופת מלחמה:1. אני הורה  לילד מתחת לגיל 14 ועובד בעבודה חיונית, האם העבודה יכולה לחייב אותי להגיע? כן בהניתן שיש הוראות של פיקוד העורף להצטרף+ יש ממ""ד+יש סידור לילדים אז אין סיבה מוצדקת להיעדר מהעבודה. 2.לא ניתן לפטר, יכול להיחשב כאפליה על רקע הורות, תבררו טוב טוב את הזכאויות שלכם, 3. ניתן להגיש פניה באתר.
להגשת פנייה מקוונת באתר הנציבות:  https://govforms.gov.il/mw/forms/Shivion@moital.gov.il",,,,,,,,,,,,,,,,,,
